Video Length : 1356
2,106.482067460,222.456958107,12.770919142|2,-31.723604714,161.978675170,13.491604976|3,-186.674426776,216.317345967,12.460043632|
2,-31.660765447,161.675217459,13.473831678|2,110.660965385,222.608341954,12.783674451|3,-188.682104547,216.208971751,12.461433249|
2,-31.656220121,161.776546801,13.481983943|2,115.261095809,223.574549521,12.841956419|3,-190.235235716,215.843402837,12.447926055|
2,-31.521773187,161.709788163,13.476777087|2,118.795336677,222.293035281,12.772395169|3,-190.961411577,215.074181265,12.406841239|
2,122.963496035,222.416895646,12.788133336|2,-31.493793796,161.741584545,13.480502992|3,-191.832002078,214.829697624,12.395252241|
2,-31.383881315,161.699970433,13.477005971|2,127.242006090,223.015647041,12.828263244|3,-192.795796952,215.103316357,12.410976457|
2,-31.383792993,161.699404564,13.476961445|2,130.099954910,221.482033441,12.747970587|3,-193.224363621,215.057578768,12.408332530|
2,-31.383800048,161.699407793,13.476964824|2,133.626778640,221.360844751,12.753219443|3,-193.313265095,215.091883729,12.409710281|
2,-31.383800048,161.699407793,13.476964824|2,136.524998086,220.664424132,12.724656854|3,-192.852367312,214.702292220,12.386818447|
2,-31.377976872,161.595446038,13.468345031|2,139.000666010,219.653124057,12.684732473|3,-191.394786539,213.722159098,12.329832965|
2,-31.429585012,161.538661570,13.467961339|2,141.850039894,219.765198865,12.704263451|3,-190.523889666,213.740852304,12.329724528|
2,-31.513283567,161.632508437,13.476042614|2,144.194053030,219.560077659,12.703855439|3,-190.115802159,214.648840422,12.379024702|
2,-31.635577979,162.028267203,13.509371349|2,146.040626585,219.180567964,12.691460419|3,-188.610578617,214.616744297,12.375020787|
2,-31.605342615,161.685474799,13.480608083|2,147.241878649,218.308439238,12.647989061|3,-186.539218195,214.414225213,12.357379426|
2,-31.604606314,161.679785537,13.480192951|2,148.250528950,217.756600363,12.618812583|3,-183.762403424,213.745065221,12.309565622|
2,-31.665324799,161.914526232,13.498259938|2,149.186588605,217.583876540,12.615388542|3,-181.774354476,214.211024390,12.331816156|
2,-31.668544067,161.926501884,13.499240656|2,149.416651962,217.134377524,12.591106592|3,-179.343276246,214.367794765,12.339252283|
2,-31.568271675,161.921936541,13.498245617|2,149.402665965,216.904948409,12.577792208|3,-176.286904932,214.074296763,12.320676643|
2,-31.413521561,161.591023254,13.468466579|2,148.696650658,216.456964218,12.544830406|3,-173.726987305,214.584542971,12.341907349|
2,-31.375448292,161.568703761,13.464520445|2,147.594855553,216.060687518,12.515503384|3,-171.510993311,215.562152708,12.395777977|
2,146.563727626,216.511767734,12.536115653|2,-31.308924487,161.409325910,13.451261739|3,-168.641484777,215.725326543,12.407933101|
2,-31.308838895,161.408483822,13.451220303|2,145.199195623,217.375314546,12.577340192|3,-165.955207163,216.048930256,12.429145684|
2,-31.310013427,161.410851801,13.451407729|2,143.168483564,217.624677780,12.581503682|3,-162.959079891,216.264756673,12.442977691|
2,140.453367763,217.502861941,12.560527059|2,-31.310014998,161.410864626,13.451408798|3,-158.965504006,215.093290885,12.375910411|
2,-31.278681284,161.762831386,13.480936303|2,138.177034327,218.550940081,12.601972201|3,-155.768811888,214.973373265,12.371754105|
2,-31.238115086,161.650855006,13.467710912|2,135.489634723,219.422855627,12.635271956|3,-154.336782794,217.157282999,12.505282942|
2,-31.189918175,162.187639994,13.505064977|2,132.334823911,219.959921053,12.651760854|3,-150.372530553,215.771521326,12.429484756|
2,128.762920873,220.157682673,12.645650548|2,-31.191110277,162.302403203,13.509783637|3,-146.375331090,214.111012354,12.337459277|
2,-31.148896592,162.181447395,13.492433176|2,125.285977804,220.661277047,12.664205794|3,-143.926876324,214.496668172,12.368347604|
2,-31.182980633,162.254539045,13.502692293|2,121.442900632,220.545624628,12.653234024|3,-141.769430029,214.633790841,12.388860065|
2,117.511788477,220.480760203,12.646328178|2,-31.168648291,162.110524719,13.491039363|3,-138.853192156,213.451712447,12.334092457|
2,-31.220339725,162.284942721,13.502957211|2,113.821871260,221.207485192,12.678190875|3,-138.068042024,215.267114703,12.443699779|
2,109.788314222,221.317237338,12.675316992|2,-31.199704969,162.309695815,13.491881911|3,-135.703428538,214.484411482,12.399517599|
2,-31.200002138,162.316399714,13.492158165|2,105.415198878,220.676828112,12.640023955|3,-134.787074416,215.263886102,12.452308055|
2,-31.218178858,162.463098993,13.500010347|2,101.738379965,221.333658748,12.675423615|3,-132.284029771,213.154148027,12.335222303|
2,-31.213264600,162.438554401,13.497329952|2,97.914482441,221.420196663,12.685218879|3,-131.260457218,212.992575665,12.328044632|
2,94.303719128,221.810268397,12.711959909|2,-31.214607681,162.466094794,13.496389870|3,-131.238996403,213.852891404,12.378973345|
2,-31.247769468,162.402521536,13.491087251|2,90.562060551,221.217947077,12.693782867|3,-130.416199103,212.936657014,12.330507119|
2,-31.247769468,162.402521536,13.491087251|2,87.313745227,221.525286774,12.721435919|3,-130.557102553,213.076752316,12.339316485|
2,83.727685756,220.081202830,12.648839726|2,-31.302339320,162.560616614,13.504487254|3,-130.961660319,213.209622234,12.345957822|
2,-31.285813859,162.308543611,13.478800594|2,81.082891544,220.718477281,12.688423995|3,-132.724103386,215.005441997,12.443935538|
2,78.508331547,220.324711848,12.680529917|2,-31.333857939,162.326999896,13.480072503|3,-133.782175229,215.206423226,12.451571420|
2,76.004047241,219.759262716,12.654191111|2,-31.409486966,162.416713171,13.486090896|3,-135.192207109,215.405304986,12.453211348|
2,-31.428802292,162.653985846,13.498241691|2,74.604786918,220.927517470,12.723854798|3,-136.819395441,215.820726637,12.463215663|
2,-31.429051142,162.656102734,13.498416675|2,73.008601058,220.120293523,12.683817296|3,-138.066674671,215.065069723,12.407898814|
2,-31.431365278,162.664835811,13.499111854|2,71.572531420,219.014436646,12.628559578|3,-140.495682888,215.868472623,12.447248221|
2,-31.552647959,162.893088162,13.518403207|2,71.239845956,219.991412596,12.690622251|3,-142.167111873,214.934516378,12.383692951|
2,-31.583626481,162.703655921,13.502692539|2,70.609925724,218.977444677,12.631309810|3,-145.057260822,215.685197642,12.422159927|
2,-31.700829197,163.111146204,13.536865410|2,70.765855450,219.095433636,12.639016349|3,-147.938266369,215.918539487,12.429667885|
2,-31.705437902,163.091682118,13.535337544|2,71.964428707,220.997556056,12.749803314|3,-149.537550685,214.322064934,12.326022247|
2,72.613093243,220.245199536,12.696253019|2,-31.688550030,162.763989236,13.507461917|3,-154.518858517,217.327617129,12.489157141|
2,74.214139027,220.848527924,12.725066277|2,-31.690367014,162.769068050,13.507761107|3,-156.712813056,216.372416599,12.423436270|
2,75.720933593,220.357821605,12.688983827|2,-31.693928210,162.781721533,13.508840439|3,-160.218544472,217.074502821,12.460397064|
2,-31.656563551,162.731680523,13.495186899|2,78.433295400,221.812462305,12.757052127|3,-162.261776220,215.842326591,12.381593346|
2,-31.658177064,162.760116492,13.497130910|2,80.786890271,221.659546696,12.738460938|3,-164.849761312,215.330993501,12.343496896|
2,83.664053541,221.878029521,12.741553119|2,-31.653464477,162.742160728,13.495630148|3,-168.311362709,215.873113639,12.374858130|
2,86.880527300,222.529121834,12.774024043|2,-31.676820506,162.914046086,13.509937192|3,-171.837221650,216.455461942,12.411908581|
2,-31.679405830,162.920082802,13.512277082|2,90.076034663,222.371436302,12.753974280|3,-175.138487067,216.857416982,12.437627598|
2,93.744920471,223.004810079,12.775991461|2,-31.678362877,162.917023004,13.511465267|3,-178.159496598,217.018873006,12.446491402|
2,-31.664280074,162.828647574,13.503022498|2,97.478248747,223.164160030,12.778276139|3,-180.296330859,216.205125643,12.403263566|
2,101.438164033,223.439291445,12.787689373|2,-31.664413156,162.829545183,13.503071703|3,-182.605700190,215.886099027,12.388993390|
2,-31.670113166,162.805407476,13.497093885|2,105.086599220,222.989889320,12.754824397|3,-185.261513106,216.195642206,12.406947375|
2,-31.709409322,162.959544016,13.506953633|2,109.011718496,222.771322156,12.738864138|3,-187.471459894,216.286243923,12.414187709|
2,-31.744641336,163.183989191,13.522883110|2,113.658739627,223.870632974,12.804162109|3,-189.380444500,216.278241527,12.416576179|
2,-31.724508712,162.782617150,13.489629057|2,117.137761099,222.752379173,12.749129770|3,-190.413895005,215.515171512,12.378569111|
2,121.481909838,223.376571226,12.795849141|2,-31.790661963,162.895674591,13.508178181|3,-191.278771466,214.935704591,12.351555637|
2,125.281361535,223.194328878,12.793988669|2,-31.837145100,162.990668410,13.516603513|3,-192.222387407,214.890873548,12.352745879|
2,-31.861825330,162.818588102,13.504242221|2,128.853414348,222.867863154,12.786313570|3,-193.627147363,215.761043302,12.405400022|
2,132.118206165,222.323040209,12.764493150|2,-31.822542743,162.512700806,13.480704235|3,-193.284010417,215.214320085,12.374669250|
2,135.206972569,221.657416349,12.734530369|2,-31.835003334,162.606536933,13.488488172|3,-192.848898865,214.917950527,12.356155875|
2,138.182580351,221.262919846,12.721469478|2,-31.828367712,162.654615968,13.491102773|3,-192.016412194,214.677803456,12.338760799|
2,140.902976189,220.824729120,12.709947629|2,-31.804381340,162.570514066,13.484064311|3,-191.568511581,215.173797994,12.364584709|
2,-31.806780051,162.591947666,13.485252417|2,143.615775129,220.988901670,12.728982129|3,-190.430614035,215.317642992,12.365496112|
2,145.551870378,220.374429146,12.709361758|2,-31.813406061,162.643648060,13.488566849|3,-189.544526707,216.003216369,12.401016108|
2,146.917832193,219.526995149,12.674819531|2,-31.813406061,162.643648060,13.488566849|3,-186.905225902,214.928791291,12.338429131|
2,147.671041383,218.451078353,12.624410533|2,-31.832616180,162.536334283,13.482642376|3,-185.071723229,215.029169031,12.342605558|
2,148.756197456,218.620994535,12.636150276|2,-31.942446247,162.561574783,13.483668903|3,-183.134309829,215.348442347,12.357060577|
2,-31.969479452,162.695090279,13.494790682|2,148.534806524,217.434601290,12.567464698|3,-180.955969252,215.735653987,12.372108661|
2,-31.943425197,162.484056303,13.476531659|2,148.788400927,217.602927879,12.578253182|3,-178.262632483,215.723771482,12.367079332|
2,-31.955953953,162.404959090,13.469374134|2,148.079458096,216.801415657,12.529982301|3,-175.303442465,215.523069893,12.354060160|
2,147.245762101,216.810826264,12.522224291|2,-31.956537137,162.409799917,13.469594533|3,-172.585065891,215.814631248,12.366146232|
2,146.456484883,217.575885268,12.561943531|2,-31.969813256,162.392809615,13.468202491|3,-169.924962343,216.100756827,12.383909433|
2,144.613177262,217.535047639,12.553672225|2,-32.186896081,162.808694635,13.504660550|3,-166.174222488,214.891340622,12.323184044|
2,143.053866852,218.431737870,12.596462994|2,-32.228622136,162.868671409,13.513263874|3,-164.121967577,216.040141316,12.395480710|
2,140.830429666,218.948690753,12.611643085|2,-32.223396330,162.840771121,13.512636037|3,-160.584504588,215.433251136,12.362755731|
2,-32.240103216,162.934355823,13.519351791|2,138.154889231,219.312081498,12.612500981|3,-157.991661267,216.163987655,12.405110017|
2,135.441398965,220.009375674,12.637846992|2,-32.249236673,163.103726410,13.528384202|3,-153.908737641,214.733236503,12.324768852|
2,132.051488125,220.109231909,12.626651855|2,-32.163640761,162.803329754,13.500190220|3,-151.301219779,215.266765320,12.359142919|
2,129.311966612,221.578838759,12.698522134|2,-32.113494443,162.682019859,13.483319336|3,-149.846752228,217.183566524,12.479105786|
2,125.089015099,220.612460048,12.637105806|2,-32.092473782,162.620920278,13.478322853|3,-145.661155148,214.967654671,12.359925236|
2,121.600967707,220.995070394,12.653398234|2,-32.098393959,162.646638144,13.482037083|3,-143.399663379,215.467879475,12.405753497|
2,118.208646373,221.912796630,12.695930868|2,-32.102636803,162.684757639,13.485860125|3,-140.692464907,214.827831595,12.375212977|
2,-32.102808691,162.687253943,13.486087627|2,114.287429617,222.024605999,12.701482336|3,-139.593887371,215.946344679,12.452934657|
2,110.152634298,221.861385853,12.690348374|2,-32.100078359,162.666068388,13.484271412|3,-137.542777109,215.580462158,12.440553587|
2,106.210887633,222.269989774,12.709381970|2,-32.120397926,162.738929993,13.490367365|3,-134.900624299,213.765007613,12.341264573|
2,102.225232761,222.380824912,12.718139616|2,-32.118471490,162.695439806,13.487075836|3,-134.649791526,215.370580438,12.440523516|
2,97.992294779,221.534299156,12.683310493|2,-32.184341300,162.852983795,13.503367609|3,-133.630355020,215.090429776,12.436477457|
2,94.799814326,222.887447859,12.768499381|2,-32.254178208,162.971893458,13.519628508|3,-132.124213229,213.753522419,12.364650329|
2,91.097561525,222.703915386,12.761404002|2,-32.254178208,162.971893458,13.519628508|3,-131.724203115,213.827734379,12.369239014|
2,87.995242208,223.082372002,12.792731194|2,-32.254178208,162.971893458,13.519628508|3,-132.555018858,215.462292661,12.463358126|
2,83.790823495,220.337725104,12.650631582|2,-32.212662031,162.850976873,13.509491015|3,-131.789318771,213.795329311,12.367624121|
2,81.264937143,221.101331265,12.711656685|2,-32.160047783,162.642913635,13.496704133|3,-132.558645401,214.187035873,12.392653691|
2,79.157639489,222.407928654,12.800230518|2,-32.181304873,162.679198119,13.503582634|3,-133.789939451,214.620425475,12.417152423|
2,75.986611356,219.996423418,12.668579677|2,-32.170878400,162.569951970,13.494487499|3,-135.697044712,215.964093777,12.487310317|
2,74.266804048,220.596505015,12.708372532|2,-32.228968585,162.705219478,13.505311147|3,-136.500641265,215.012496117,12.426876210|
2,-32.250529860,162.777974218,13.510557026|2,73.038091040,221.541776112,12.769540703|3,-138.447800855,215.325641906,12.436099177|
2,71.328921925,220.092752140,12.693119203|2,-32.370650117,162.960835387,13.526359331|3,-140.065658788,214.961439769,12.405243687|
2,70.571895925,219.800651068,12.682074511|2,-32.346175460,162.875892871,13.519151543|3,-143.290924377,216.459025719,12.484639974|
2,70.304599521,219.990101591,12.693429106|2,-32.354458861,162.945191206,13.524631716|3,-144.355055090,214.699639759,12.369047472|
2,-32.353786495,163.081045120,13.525282776|2,70.372969488,220.182481559,12.697975604|3,-147.490824620,215.832813366,12.418507618|
2,70.843313274,220.072149883,12.697140178|2,-32.351961676,163.033771558,13.526514250|3,-150.154844768,215.636302146,12.403718334|
2,71.825532501,220.420813947,12.720405512|2,-32.345126723,162.712366020,13.512347877|3,-153.246809032,215.790566028,12.412458742|
2,-32.359804156,162.416943719,13.487953317|2,72.753563261,219.869183651,12.685150233|3,-157.032551856,216.930164748,12.475663487|
2,74.664962965,221.001495182,12.741877020|2,-32.373073043,162.416993458,13.488029036|3,-159.646899385,216.381083361,12.432268329|
2,76.950292620,221.975513692,12.785023003|2,-32.418091414,162.586060872,13.501890613|3,-163.300212113,217.308069754,12.474755588|
2,79.372408206,222.257005004,12.784930053|2,-32.400521731,162.447701269,13.481510160|3,-166.314836468,217.221573181,12.465738372|
2,-32.408441774,162.472633750,13.483403987|2,81.577899806,220.803512202,12.691842276|3,-168.734194714,216.434071890,12.416603744|
2,-32.414901100,162.525787134,13.488429630|2,84.592115763,221.072814013,12.696951471|3,-171.979958769,216.734862783,12.434654475|
2,88.405525366,222.624700053,12.781807699|2,-32.415890112,162.522372844,13.489652229|3,-174.845859921,216.541996948,12.426412390|
2,-32.428757081,162.516786480,13.492115238|2,91.700012890,222.404180528,12.760844929|3,-177.155757453,215.707886525,12.383482829|
2,96.127148384,224.450519902,12.865695330|2,-32.409337648,162.382830633,13.480940902|3,-180.484571824,216.368868783,12.420477103|
2,99.155213487,222.920695057,12.770729920|2,-32.591364094,162.965860049,13.528962004|3,-183.322908580,216.549453401,12.431074797|
2,103.379278045,223.814555742,12.819502024|2,-32.689477314,162.810314665,13.516117064|3,-185.471511379,215.991520784,12.404032238|
2,-32.773186903,162.693830723,13.510805254|2,107.385732159,223.857831845,12.825886211|3,-187.399133516,215.369318968,12.379199831|
2,-32.846950421,162.784202430,13.518372502|2,111.188567608,223.485250195,12.803419727|3,-189.548291938,215.547185340,12.390376992|
2,-32.826874992,162.474785931,13.492591971|2,114.827977454,222.716518327,12.765784008|3,-191.787686068,216.061449054,12.425944635|
2,-32.874047503,162.669768445,13.509212307|2,118.579754985,222.241092210,12.742994601|3,-193.515790753,216.346761269,12.446375902|
2,-33.069432817,162.951129360,13.532504767|2,122.735322048,222.798615557,12.785121164|3,-194.431500738,216.010606040,12.434027741|
2,-33.143213187,162.686286050,13.514968247|2,126.536182463,222.844719878,12.798412868|3,-194.280282159,214.896131697,12.374080269|
2,-33.248569622,162.673640658,13.518812734|2,129.496157867,221.776702458,12.749177004|3,-195.001470516,215.222747000,12.396873411|
2,-33.238277096,162.628061320,13.509556058|2,132.884122142,221.817917372,12.753938595|3,-194.757567577,215.065806818,12.381342208|
2,-33.392286099,163.079580221,13.546101495|2,136.086678439,221.791514994,12.765109375|3,-194.365243710,214.985854924,12.373200267|
2,-33.367195410,162.775906448,13.520929803|2,138.537350836,220.917841751,12.728118646|3,-193.895639257,215.300553923,12.388211650|
2,-33.427537439,162.428657409,13.492315909|2,141.287970507,221.062139927,12.753544874|3,-193.077756344,215.477642100,12.397949410|
2,-33.541340738,162.854955878,13.530262320|2,143.002478089,219.990036066,12.708319846|3,-191.708818002,215.467096097,12.394362799|
2,144.602704750,219.344727707,12.681328031|2,-33.502750108,162.461847540,13.499099037|3,-189.002489575,214.303060083,12.321526918|
2,-33.648230867,162.637939307,13.514731570|2,145.839583281,218.813611072,12.661910239|3,-186.735841261,213.830075765,12.293344338|
2,-33.794833534,162.661895712,13.527333830|2,146.714777948,218.328610579,12.646664006|3,-185.255400567,214.417421307,12.331296035|
2,-33.833232173,162.579565090,13.521744432|2,146.789536545,217.420342873,12.598978695|3,-182.929941265,214.503173994,12.331374025|
2,-33.940918315,162.811042665,13.541792091|2,146.483539955,216.598789872,12.549150475|3,-180.338656858,214.533130635,12.325123697|
2,146.610205876,216.906965997,12.565743624|2,-33.951492491,162.807339425,13.541308121|3,-177.298746848,214.153500810,12.299401615|
2,146.504372006,217.851790442,12.617458260|2,-33.994843019,162.422911753,13.509048587|3,-175.625655301,215.470702904,12.376203870|
2,-34.049680243,162.562534415,13.525977689|2,144.826609102,217.021157717,12.568020843|3,-172.116256462,214.614380133,12.327870460|
2,-34.143515753,162.159482790,13.503373342|2,143.508026653,217.507181752,12.592102870|3,-168.937185246,214.144921380,12.306241438|
2,-34.259553205,162.341029774,13.518371701|2,141.674404271,217.810424283,12.602085713|3,-167.141983688,215.586067495,12.396504383|
2,139.393698113,218.086466237,12.610358057|2,-34.285754520,162.245466095,13.516324002|3,-163.974014393,215.330078478,12.386562916|
2,-34.347610205,162.129182090,13.508573402|2,137.091342672,218.943328983,12.645052483|3,-160.453173979,214.698315802,12.351865242|
2,-34.343107034,162.114742863,13.507390374|2,134.210597852,219.325654124,12.653805031|3,-157.593786753,214.741553838,12.368018188|
2,-34.354370759,162.062291866,13.503572544|2,131.294514792,220.032462796,12.683382700|3,-154.810399654,214.842939755,12.382956289|
2,127.812610705,220.148529411,12.681246734|2,-34.402542025,162.090785985,13.511415938|3,-152.229616582,215.233390290,12.416053870|
2,124.391526065,220.624039327,12.700629036|2,-34.375466308,161.755935157,13.490892612|3,-149.940902415,215.850310429,12.462456148|
2,120.547111219,220.534316330,12.687915259|2,-34.468532547,161.910430856,13.503173739|3,-146.420914353,214.242350215,12.383903221|
2,116.677177750,220.355569769,12.675527047|2,-34.484834276,161.934682099,13.506207970|3,-144.180747018,214.240673860,12.395230153|
2,112.859293185,220.474424734,12.683044980|2,-34.507929852,161.776293454,13.506719980|3,-141.728508847,213.717041541,12.379726607|
2,-34.550737379,161.838410826,13.512039566|2,108.956132010,220.699434550,12.691093409|3,-139.559466938,213.237863757,12.358629990|
2,-34.447692549,161.213826370,13.459755987|2,105.035251467,220.963442875,12.704845020|3,-137.550690890,212.568167107,12.327323320|
2,101.540830021,222.082459337,12.777826761|2,-34.460022921,161.276142909,13.467681993|3,-136.510522784,212.997103886,12.363170625|
2,96.971426767,220.408183977,12.692502092|2,-34.482954498,161.235255047,13.476359489|3,-135.599887849,213.186173064,12.386272681|
2,-34.489918575,161.248162068,13.478065013|2,93.357451968,220.771785926,12.720174095|3,-134.667374098,212.914997210,12.377354817|
2,89.505292731,220.453187839,12.714833927|2,-34.536972066,161.265205134,13.485688286|3,-133.819636838,212.205135858,12.342039047|
2,-34.455074631,160.686629457,13.437759371|2,86.511917803,221.691507448,12.796170174|3,-134.100204931,212.762513150,12.377119993|
2,82.940484863,221.064116546,12.767673932|2,-34.652815185,161.104075574,13.472991518|3,-134.141669193,212.513807206,12.362137348|
2,80.076475909,221.455573161,12.805452950|2,-34.816077542,161.510105065,13.507465613|3,-135.100369070,213.154783744,12.399459909|
2,-34.884906147,161.624207553,13.517147166|2,76.336679296,218.413165551,12.638280760|3,-135.531132285,212.562364227,12.360750783|
2,-34.880890311,161.415449170,13.502583239|2,74.088709082,218.758110865,12.670492625|3,-138.023762365,214.758667969,12.485129064|
2,-34.923095469,161.169053955,13.482583699|2,72.331688656,219.589023958,12.726615594|3,-139.524250274,214.989146996,12.490435270|
2,-35.062683573,161.315061357,13.494466979|2,70.324478085,218.848866188,12.691665007|3,-140.435654556,213.760226017,12.411804198|
2,68.608560187,217.740931722,12.634879343|2,-35.061157259,161.079532499,13.474957460|3,-143.554870836,215.547464617,12.509309217|
2,-35.213551441,161.305104711,13.503953641|2,67.721239569,217.835780080,12.648932886|3,-145.478487147,215.393651594,12.491971206|
2,-35.315739297,161.340094518,13.514610695|2,67.473381359,218.646329325,12.702524232|3,-147.272421606,214.260727462,12.421629282|
2,67.488084630,218.871673629,12.716146196|2,-35.366957686,161.483507128,13.526472101|3,-149.656036224,214.219015775,12.411688882|
2,67.628854056,218.451700700,12.684838064|2,-35.338355816,161.363674700,13.507575553|3,-152.379710578,214.355229778,12.401307096|
2,68.452887579,218.807091943,12.702339866|2,-35.323198550,161.287505421,13.499937231|3,-154.945015155,214.280706838,12.383549105|
2,-35.377266892,161.376218488,13.508505572|2,69.198035944,217.911125492,12.646500093|3,-158.540807447,215.002715175,12.422596180|
2,-35.418041722,161.280591659,13.507314023|2,71.598516096,220.149752289,12.776431936|3,-161.524540045,214.984696689,12.421394811|
2,73.117523241,219.548129120,12.735869505|2,-35.384460461,160.920532588,13.488244047|3,-165.622583323,216.223017840,12.493823062|
2,-35.411787299,160.826931674,13.481172888|2,75.025979662,218.475503271,12.662917506|3,-168.481872407,215.866383909,12.472596088|
2,78.234969839,220.427566087,12.767559789|2,-35.424673085,160.865062967,13.486241526|3,-171.822558724,216.176203728,12.489383527|
2,-35.430075650,160.883567616,13.488080676|2,81.001128628,220.111801101,12.738167133|3,-173.512340920,214.501962635,12.387001376|
2,-35.518872767,160.862835618,13.483452351|2,84.406791106,221.195548871,12.787766574|3,-176.169704802,214.064040531,12.355206306|
2,87.779136068,221.094737141,12.779072544|2,-35.557023552,160.872503221,13.488614409|3,-179.874354961,214.860348548,12.406337855|
2,91.107726332,220.727589946,12.752365647|2,-35.716268629,160.968794365,13.500359985|3,-182.473024743,214.435891523,12.386058000|
2,94.788226574,220.379192347,12.724739231|2,-35.530223882,160.481700007,13.458537572|3,-185.660954733,215.129039560,12.425713898|
2,99.010281742,220.937776193,12.752992375|2,-35.446491697,160.549079511,13.463945548|3,-187.822625074,214.848632197,12.413293888|
2,103.517972663,221.908840006,12.810041231|2,-35.441770092,160.518453945,13.462269035|3,-189.599006746,214.310104205,12.387344537|
2,-35.439289024,160.509049256,13.461485431|2,107.174988628,221.094102594,12.762610376|3,-191.591297355,214.150181228,12.384064893|
2,-35.400767476,160.370845719,13.449800471|2,111.833706965,222.256707990,12.825870283|3,-193.423443132,214.379036993,12.396183579|
2,116.055909790,222.362743028,12.835031137|2,-35.335937736,160.162534635,13.431907326|3,-194.886368193,214.447690610,12.401675406|
2,119.540288064,221.257130645,12.775751897|2,-35.361072494,160.953712706,13.494177757|3,-195.590064582,214.117131746,12.382968719|
2,123.124427323,220.464170814,12.740855224|2,-35.185829569,160.476996482,13.454091101|3,-195.891679671,213.675298813,12.359867145|
2,-35.080215624,160.624073128,13.465341508|2,127.188152025,220.891259981,12.770243390|3,-195.986489601,213.535645098,12.351074063|
2,130.751809855,220.684967095,12.772483577|2,-34.966554696,160.478122847,13.451569995|3,-196.047119478,213.602009436,12.354586303|
2,133.422391983,219.659650176,12.725797234|2,-34.923728448,160.336965426,13.439609599|3,-195.185767585,212.846859521,12.310247373|
2,136.172950616,219.091990243,12.707204269|2,-34.925862401,160.350611194,13.440708455|3,-194.793454335,213.122219718,12.324709864|
2,-34.927788153,160.354555877,13.440938035|2,139.156607499,219.457874927,12.738917146|3,-193.684385026,213.000073518,12.310429616|
2,-34.956333827,160.444293504,13.442113078|2,140.937825641,218.360662460,12.681919562|3,-192.500282469,213.222259313,12.314183466|
2,142.677745056,217.840517835,12.656996585|2,-34.988577487,160.687757211,13.454858757|3,-190.841109342,213.220211983,12.305231960|
2,-35.009960280,160.771700632,13.461041073|2,144.275573205,217.581683451,12.649646431|3,-188.684415349,212.936989450,12.285078451|
2,144.906529944,216.389587171,12.593050343|2,-35.011737673,160.784366978,13.461631513|3,-187.028700820,213.499819100,12.312692831|
2,-35.006543828,160.760445594,13.458114227|2,145.730749637,216.324045077,12.589880994|3,-184.311927649,213.134192330,12.286240725|
2,-35.013224115,160.864125192,13.464071420|2,146.015610895,216.134154063,12.579461347|3,-182.145430625,213.596309437,12.309557561|
2,-34.989708111,160.794108537,13.455057547|2,145.767046728,215.690582634,12.552061131|3,-179.983451669,214.389123255,12.348776174|
2,-34.982641204,160.791602579,13.454744637|2,145.436473890,215.885714057,12.561018488|3,-177.446884254,214.801668080,12.371011710|
2,144.939922245,216.577546213,12.595499686|2,-34.963963306,160.722255991,13.448233824|3,-173.886250727,214.015083198,12.324393934|
2,-34.957754115,160.679096478,13.446056680|2,143.064487025,215.896834365,12.548216422|3,-171.526873147,214.695849638,12.369546139|
2,141.523659362,216.590321730,12.576012662|2,-34.957754115,160.679096478,13.446056680|3,-167.431501756,213.327484326,12.292047649|
2,139.563178149,217.167844627,12.591788464|2,-34.937860926,160.680519316,13.438704612|3,-165.201106552,214.490919322,12.357406604|
2,-34.916106683,160.747959021,13.434568575|2,137.280309099,217.849791356,12.613753821|3,-162.519464604,215.067053608,12.391413833|
2,-34.886405109,161.155274904,13.466839691|2,135.217706202,219.241043732,12.676976301|3,-159.204005826,214.840462536,12.380679499|
2,-34.765229423,161.424066143,13.485016017|2,132.110955252,219.313459897,12.662585450|3,-155.702777610,214.429640758,12.358448305|
2,-34.742023891,161.572961042,13.496750604|2,128.656303504,219.367334080,12.654164597|3,-152.614110377,214.059996505,12.347351990|
2,125.508055401,220.233560236,12.694208754|2,-34.678778705,161.413731737,13.483732545|3,-150.099398717,214.411535562,12.377726630|
2,-34.720163490,161.563861759,13.496135011|2,121.810999587,220.475129789,12.702325845|3,-147.628387244,214.515241611,12.400819752|
2,-34.814661918,161.564121917,13.498457338|2,118.046237647,220.707439970,12.708268885|3,-144.559652789,213.336904718,12.340790723|
2,-34.827507153,161.197736005,13.468219801|2,113.829345705,220.379412266,12.683371813|3,-143.520471729,214.581576411,12.424723970|
2,-34.910456186,161.415494402,13.487081873|2,110.147890294,221.199120024,12.724901337|3,-139.934887579,212.225950962,12.294393506|
2,-34.869346872,161.174729350,13.466444428|2,105.519352315,219.995754790,12.652452947|3,-138.819083562,213.015890423,12.348429449|
2,-34.907893368,161.346573185,13.471480770|2,102.308181704,221.954117200,12.759505660|3,-136.910877824,212.415735532,12.317109774|
2,98.317412441,221.683554745,12.747166710|2,-34.908549133,161.350703833,13.471735435|3,-136.295653752,213.363110762,12.377481400|
2,94.033174906,220.576217346,12.690388304|2,-34.910451974,161.363277223,13.472784532|3,-135.407068296,213.333581613,12.382217505|
2,90.658423796,221.558564331,12.756913905|2,-34.910451974,161.363277223,13.472784532|3,-135.069124075,213.501112537,12.397513728|
2,86.292114685,219.630653697,12.654342911|2,-35.040266369,161.694359278,13.502664367|3,-134.257786978,212.427019392,12.336247982|
